resource,attribute_path,detector_kind,detector_name,family,attr_class,base_weight,class_multiplier,weight,nested_weight,non_nested_weight,provenance,product,is_iam,file_path:line,notes
google_dataproc_gdc_spark_application,spark_application_config.file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:273,
google_dataproc_gdc_spark_application,spark_application_config.file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:273,
google_dataproc_gdc_spark_application,spark_application_config.jar_file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:282,
google_dataproc_gdc_spark_application,spark_application_config.jar_file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:282,
google_dataproc_gdc_spark_application,spark_r_application_config,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:307,
google_dataproc_gdc_spark_application,spark_r_application_config.archive_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:321,
google_dataproc_gdc_spark_application,spark_r_application_config.archive_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:321,
google_dataproc_gdc_spark_application,spark_r_application_config.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:330,
google_dataproc_gdc_spark_application,spark_r_application_config.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:330,
google_dataproc_gdc_spark_application,spark_r_application_config.file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:339,
google_dataproc_gdc_spark_application,spark_r_application_config.file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:339,
google_dataproc_gdc_spark_application,spark_sql_application_config,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:352,
google_dataproc_gdc_spark_application,spark_sql_application_config.jar_file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:360,
google_dataproc_gdc_spark_application,spark_sql_application_config.jar_file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:360,
google_dataproc_gdc_spark_application,spark_sql_application_config.query_list,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:375,
google_dataproc_gdc_spark_application,spark_sql_application_config.query_list,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:375,
google_dataproc_gdc_spark_application,spark_sql_application_config.query_list.queries,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:383,
google_dataproc_gdc_spark_application,spark_sql_application_config.query_list.queries,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:383,
google_dataproc_gdc_spark_application,spark_sql_application_config.query_list.queries,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:383,
google_dataproc_gdc_spark_application,spark_sql_application_config.script_variables,NestedBlock,schema.TypeMap,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:395,
google_dataproc_gdc_spark_application,spark_sql_application_config.script_variables,NestedBlock,schema.TypeMap,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:395,
google_dataproc_gdc_spark_application,terraform_labels,NestedBlock,schema.TypeMap,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Generated,dataprocgdc,false,google-beta/services/dataprocgdc/resource_dataproc_gdc_spark_application.go:469,
google_dataproc_job,CustomizeDiff,CustomizeDiff,tpgresource.DefaultProviderProject,CustomizeDiff,Optional,1.50,1.50,2.25,0.00,2.25,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:50,
google_dataproc_job,CustomizeDiff,CustomizeDiff,tpgresource.SetLabelsDiff,CustomizeDiff,Optional,1.50,1.50,2.25,0.00,2.25,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:51,
google_dataproc_job,effective_labels,NestedBlock,schema.TypeMap,NestedBlock,Computed-only,2.00,1.00,2.00,2.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:183,
google_dataproc_job,hadoop_config,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:746,
google_dataproc_job,hadoop_config.archive_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:796,
google_dataproc_job,hadoop_config.archive_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:796,
google_dataproc_job,hadoop_config.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:772,
google_dataproc_job,hadoop_config.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:772,
google_dataproc_job,hadoop_config.file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:788,
google_dataproc_job,hadoop_config.file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:788,
google_dataproc_job,hadoop_config.jar_file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:780,
google_dataproc_job,hadoop_config.jar_file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:780,
google_dataproc_job,hadoop_config.logging_config,NestedBlock,schema.TypeList,NestedBlock,Optional+Computed,2.00,1.00,2.00,2.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:477,
google_dataproc_job,hadoop_config.logging_config,NestedBlock,schema.TypeList,NestedBlock,Optional+Computed,2.00,1.00,2.00,2.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:477,
google_dataproc_job,hadoop_config.logging_config.driver_log_levels,NestedBlock,schema.TypeMap,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:485,
google_dataproc_job,hadoop_config.logging_config.driver_log_levels,NestedBlock,schema.TypeMap,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:485,
google_dataproc_job,hadoop_config.logging_config.driver_log_levels,NestedBlock,schema.TypeMap,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:485,
google_dataproc_job,hadoop_config.properties,NestedBlock,schema.TypeMap,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:804,
google_dataproc_job,hadoop_config.properties,NestedBlock,schema.TypeMap,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:804,
google_dataproc_job,hive_config,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:867,
google_dataproc_job,hive_config.jar_file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:917,
google_dataproc_job,hive_config.jar_file_uris,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,dataproc,false,google-beta/services/dataproc/resource_dataproc_job.go:917,
