resource,attribute_path,type,required,optional,computed,attr_class,is_block,block_kind,file_path:line
google_scc_management_organization_security_health_analytics_custom_module,custom_config.recommendation,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:154
google_scc_management_organization_security_health_analytics_custom_module,custom_config.resource_selector,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:161
google_scc_management_organization_security_health_analytics_custom_module,custom_config.resource_selector.resource_types,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:169
google_scc_management_organization_security_health_analytics_custom_module,custom_config.severity,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:180
google_scc_management_organization_security_health_analytics_custom_module,display_name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:254
google_scc_management_organization_security_health_analytics_custom_module,enablement_state,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:265
google_scc_management_organization_security_health_analytics_custom_module,last_editor,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:285
google_scc_management_organization_security_health_analytics_custom_module,location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:271
google_scc_management_organization_security_health_analytics_custom_module,name,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:290
google_scc_management_organization_security_health_analytics_custom_module,organization,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:107
google_scc_management_organization_security_health_analytics_custom_module,update_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:296
google_scc_management_project_security_health_analytics_custom_module,ancestor_module,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:276
google_scc_management_project_security_health_analytics_custom_module,custom_config,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:111
google_scc_management_project_security_health_analytics_custom_module,custom_config.custom_output,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:184
google_scc_management_project_security_health_analytics_custom_module,custom_config.custom_output.properties,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:191
google_scc_management_project_security_health_analytics_custom_module,custom_config.custom_output.properties.name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:197
google_scc_management_project_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:202
google_scc_management_project_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:215
google_scc_management_project_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.expression,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:210
google_scc_management_project_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:221
google_scc_management_project_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.title,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:227
google_scc_management_project_security_health_analytics_custom_module,custom_config.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:242
google_scc_management_project_security_health_analytics_custom_module,custom_config.predicate,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:118
google_scc_management_project_security_health_analytics_custom_module,custom_config.predicate.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:131
google_scc_management_project_security_health_analytics_custom_module,custom_config.predicate.expression,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:126
google_scc_management_project_security_health_analytics_custom_module,custom_config.predicate.location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:137
google_scc_management_project_security_health_analytics_custom_module,custom_config.predicate.title,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:143
google_scc_management_project_security_health_analytics_custom_module,custom_config.recommendation,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:152
google_scc_management_project_security_health_analytics_custom_module,custom_config.resource_selector,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:159
google_scc_management_project_security_health_analytics_custom_module,custom_config.resource_selector.resource_types,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:167
google_scc_management_project_security_health_analytics_custom_module,custom_config.severity,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:178
google_scc_management_project_security_health_analytics_custom_module,display_name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:252
google_scc_management_project_security_health_analytics_custom_module,enablement_state,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:263
google_scc_management_project_security_health_analytics_custom_module,last_editor,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_project_security_health_analytics_custom_module.go:283
