resource,provenance,product,is_iam,schema_callee,file_path:line
google_secure_source_manager_instance_iam_binding,Generated,securesourcemanager,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1548
google_secure_source_manager_instance_iam_member,Generated,securesourcemanager,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1549
google_secure_source_manager_instance_iam_policy,Generated,securesourcemanager,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1550
google_secure_source_manager_repository,Generated,securesourcemanager,false,securesourcemanager.ResourceSecureSourceManagerRepository,google-beta/provider/provider_mmv1_resources.go:1551
google_secure_source_manager_repository_iam_binding,Generated,securesourcemanager,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1552
google_secure_source_manager_repository_iam_member,Generated,securesourcemanager,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1553
google_secure_source_manager_repository_iam_policy,Generated,securesourcemanager,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1554
google_scc_event_threat_detection_custom_module,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterEventThreatDetectionCustomModule,google-beta/provider/provider_mmv1_resources.go:1555
google_scc_folder_custom_module,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterFolderCustomModule,google-beta/provider/provider_mmv1_resources.go:1556
google_scc_folder_notification_config,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterFolderNotificationConfig,google-beta/provider/provider_mmv1_resources.go:1557
google_scc_folder_scc_big_query_export,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterFolderSccBigQueryExport,google-beta/provider/provider_mmv1_resources.go:1558
google_scc_mute_config,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterMuteConfig,google-beta/provider/provider_mmv1_resources.go:1559
google_scc_notification_config,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterNotificationConfig,google-beta/provider/provider_mmv1_resources.go:1560
google_scc_organization_custom_module,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterOrganizationCustomModule,google-beta/provider/provider_mmv1_resources.go:1561
google_scc_organization_scc_big_query_export,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterOrganizationSccBigQueryExport,google-beta/provider/provider_mmv1_resources.go:1562
google_scc_project_custom_module,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterProjectCustomModule,google-beta/provider/provider_mmv1_resources.go:1563
google_scc_project_notification_config,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterProjectNotificationConfig,google-beta/provider/provider_mmv1_resources.go:1564
google_scc_project_scc_big_query_export,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterProjectSccBigQueryExport,google-beta/provider/provider_mmv1_resources.go:1565
google_scc_source,Generated,securitycenter,false,securitycenter.ResourceSecurityCenterSource,google-beta/provider/provider_mmv1_resources.go:1566
google_scc_source_iam_binding,Generated,securitycenter,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1567
google_scc_source_iam_member,Generated,securitycenter,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1568
google_scc_source_iam_policy,Generated,securitycenter,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1569
google_scc_management_folder_security_health_analytics_custom_module,Generated,securitycentermanagement,false,securitycentermanagement.ResourceSecurityCenterManagementFolderSecurityHealthAnalyticsCustomModule,google-beta/provider/provider_mmv1_resources.go:1570
google_scc_management_organization_event_threat_detection_custom_module,Generated,securitycentermanagement,false,securitycentermanagement.ResourceSecurityCenterManagementOrganizationEventThreatDetectionCustomModule,google-beta/provider/provider_mmv1_resources.go:1571
google_scc_management_organization_security_health_analytics_custom_module,Generated,securitycentermanagement,false,securitycentermanagement.ResourceSecurityCenterManagementOrganizationSecurityHealthAnalyticsCustomModule,google-beta/provider/provider_mmv1_resources.go:1572
google_scc_management_project_security_health_analytics_custom_module,Generated,securitycentermanagement,false,securitycentermanagement.ResourceSecurityCenterManagementProjectSecurityHealthAnalyticsCustomModule,google-beta/provider/provider_mmv1_resources.go:1573
google_scc_v2_folder_mute_config,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2FolderMuteConfig,google-beta/provider/provider_mmv1_resources.go:1574
google_scc_v2_folder_notification_config,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2FolderNotificationConfig,google-beta/provider/provider_mmv1_resources.go:1575
google_scc_v2_folder_scc_big_query_export,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2FolderSccBigQueryExport,google-beta/provider/provider_mmv1_resources.go:1576
google_scc_v2_organization_mute_config,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2OrganizationMuteConfig,google-beta/provider/provider_mmv1_resources.go:1577
google_scc_v2_organization_notification_config,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2OrganizationNotificationConfig,google-beta/provider/provider_mmv1_resources.go:1578
google_scc_v2_organization_scc_big_query_export,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2OrganizationSccBigQueryExport,google-beta/provider/provider_mmv1_resources.go:1579
google_scc_v2_organization_scc_big_query_exports,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2OrganizationSccBigQueryExports,google-beta/provider/provider_mmv1_resources.go:1580
google_scc_v2_organization_source,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2OrganizationSource,google-beta/provider/provider_mmv1_resources.go:1581
google_scc_v2_organization_source_iam_binding,Generated,securitycenterv2,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1582
google_scc_v2_organization_source_iam_member,Generated,securitycenterv2,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1583
google_scc_v2_organization_source_iam_policy,Generated,securitycenterv2,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1584
google_scc_v2_project_mute_config,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2ProjectMuteConfig,google-beta/provider/provider_mmv1_resources.go:1585
google_scc_v2_project_notification_config,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2ProjectNotificationConfig,google-beta/provider/provider_mmv1_resources.go:1586
google_scc_v2_project_scc_big_query_export,Generated,securitycenterv2,false,securitycenterv2.ResourceSecurityCenterV2ProjectSccBigQueryExport,google-beta/provider/provider_mmv1_resources.go:1587
google_securityposture_posture,Generated,securityposture,false,securityposture.ResourceSecurityposturePosture,google-beta/provider/provider_mmv1_resources.go:1588
google_securityposture_posture_deployment,Generated,securityposture,false,securityposture.ResourceSecurityposturePostureDeployment,google-beta/provider/provider_mmv1_resources.go:1589
google_security_scanner_scan_config,Generated,securityscanner,false,securityscanner.ResourceSecurityScannerScanConfig,google-beta/provider/provider_mmv1_resources.go:1590
google_service_directory_endpoint,Generated,servicedirectory,false,servicedirectory.ResourceServiceDirectoryEndpoint,google-beta/provider/provider_mmv1_resources.go:1591
google_service_directory_namespace,Generated,servicedirectory,false,servicedirectory.ResourceServiceDirectoryNamespace,google-beta/provider/provider_mmv1_resources.go:1592
google_service_directory_namespace_iam_binding,Generated,servicedirectory,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1593
google_service_directory_namespace_iam_member,Generated,servicedirectory,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1594
google_service_directory_namespace_iam_policy,Generated,servicedirectory,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1595
google_service_directory_service,Generated,servicedirectory,false,servicedirectory.ResourceServiceDirectoryService,google-beta/provider/provider_mmv1_resources.go:1596
google_service_directory_service_iam_binding,Generated,servicedirectory,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1597
google_service_directory_service_iam_member,Generated,servicedirectory,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1598
google_service_directory_service_iam_policy,Generated,servicedirectory,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1599
google_endpoints_service_iam_binding,Generated,servicemanagement,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1600
google_endpoints_service_iam_member,Generated,servicemanagement,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1601
google_endpoints_service_iam_policy,Generated,servicemanagement,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1602
google_endpoints_service_consumers_iam_binding,Generated,servicemanagement,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1603
google_endpoints_service_consumers_iam_member,Generated,servicemanagement,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1604
google_endpoints_service_consumers_iam_policy,Generated,servicemanagement,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1605
google_service_networking_vpc_service_controls,Generated,servicenetworking,false,servicenetworking.ResourceServiceNetworkingVPCServiceControls,google-beta/provider/provider_mmv1_resources.go:1606
google_service_usage_consumer_quota_override,Generated,serviceusage,false,serviceusage.ResourceServiceUsageConsumerQuotaOverride,google-beta/provider/provider_mmv1_resources.go:1607
google_site_verification_web_resource,Generated,siteverification,false,siteverification.ResourceSiteVerificationWebResource,google-beta/provider/provider_mmv1_resources.go:1608
google_sourcerepo_repository,Generated,sourcerepo,false,sourcerepo.ResourceSourceRepoRepository,google-beta/provider/provider_mmv1_resources.go:1609
google_sourcerepo_repository_iam_binding,Generated,sourcerepo,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1610
google_sourcerepo_repository_iam_member,Generated,sourcerepo,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1611
google_sourcerepo_repository_iam_policy,Generated,sourcerepo,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1612
google_spanner_backup_schedule,Generated,spanner,false,spanner.ResourceSpannerBackupSchedule,google-beta/provider/provider_mmv1_resources.go:1613
google_spanner_database,Generated,spanner,false,spanner.ResourceSpannerDatabase,google-beta/provider/provider_mmv1_resources.go:1614
google_spanner_instance,Generated,spanner,false,spanner.ResourceSpannerInstance,google-beta/provider/provider_mmv1_resources.go:1615
google_spanner_instance_config,Generated,spanner,false,spanner.ResourceSpannerInstanceConfig,google-beta/provider/provider_mmv1_resources.go:1616
google_spanner_instance_partition,Generated,spanner,false,spanner.ResourceSpannerInstancePartition,google-beta/provider/provider_mmv1_resources.go:1617
google_sql_database,Generated,sql,false,sql.ResourceSQLDatabase,google-beta/provider/provider_mmv1_resources.go:1618
google_sql_source_representation_instance,Generated,sql,false,sql.ResourceSQLSourceRepresentationInstance,google-beta/provider/provider_mmv1_resources.go:1619
google_storage_anywhere_cache,Generated,storage,false,storage.ResourceStorageAnywhereCache,google-beta/provider/provider_mmv1_resources.go:1620
google_storage_bucket_access_control,Generated,storage,false,storage.ResourceStorageBucketAccessControl,google-beta/provider/provider_mmv1_resources.go:1621
google_storage_default_object_access_control,Generated,storage,false,storage.ResourceStorageDefaultObjectAccessControl,google-beta/provider/provider_mmv1_resources.go:1622
google_storage_folder,Generated,storage,false,storage.ResourceStorageFolder,google-beta/provider/provider_mmv1_resources.go:1623
google_storage_hmac_key,Generated,storage,false,storage.ResourceStorageHmacKey,google-beta/provider/provider_mmv1_resources.go:1624
google_storage_managed_folder,Generated,storage,false,storage.ResourceStorageManagedFolder,google-beta/provider/provider_mmv1_resources.go:1625
google_storage_object_access_control,Generated,storage,false,storage.ResourceStorageObjectAccessControl,google-beta/provider/provider_mmv1_resources.go:1626
google_storage_batch_operations_job,Generated,storagebatchoperations,false,storagebatchoperations.ResourceStorageBatchOperationsJob,google-beta/provider/provider_mmv1_resources.go:1627
google_storage_control_folder_intelligence_config,Generated,storagecontrol,false,storagecontrol.ResourceStorageControlFolderIntelligenceConfig,google-beta/provider/provider_mmv1_resources.go:1628
google_storage_control_organization_intelligence_config,Generated,storagecontrol,false,storagecontrol.ResourceStorageControlOrganizationIntelligenceConfig,google-beta/provider/provider_mmv1_resources.go:1629
google_storage_control_project_intelligence_config,Generated,storagecontrol,false,storagecontrol.ResourceStorageControlProjectIntelligenceConfig,google-beta/provider/provider_mmv1_resources.go:1630
google_storage_insights_dataset_config,Generated,storageinsights,false,storageinsights.ResourceStorageInsightsDatasetConfig,google-beta/provider/provider_mmv1_resources.go:1631
google_storage_insights_report_config,Generated,storageinsights,false,storageinsights.ResourceStorageInsightsReportConfig,google-beta/provider/provider_mmv1_resources.go:1632
google_storage_transfer_agent_pool,Generated,storagetransfer,false,storagetransfer.ResourceStorageTransferAgentPool,google-beta/provider/provider_mmv1_resources.go:1633
google_tags_tag_binding,Generated,tags,false,tags.ResourceTagsTagBinding,google-beta/provider/provider_mmv1_resources.go:1634
google_tags_tag_key,Generated,tags,false,tags.ResourceTagsTagKey,google-beta/provider/provider_mmv1_resources.go:1635
google_tags_tag_key_iam_binding,Generated,tags,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1636
google_tags_tag_key_iam_member,Generated,tags,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1637
google_tags_tag_key_iam_policy,Generated,tags,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1638
google_tags_tag_value,Generated,tags,false,tags.ResourceTagsTagValue,google-beta/provider/provider_mmv1_resources.go:1639
google_tags_tag_value_iam_binding,Generated,tags,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1640
google_tags_tag_value_iam_member,Generated,tags,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1641
google_tags_tag_value_iam_policy,Generated,tags,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1642
google_tpu_v2_queued_resource,Generated,tpuv2,false,tpuv2.ResourceTpuV2QueuedResource,google-beta/provider/provider_mmv1_resources.go:1643
google_tpu_v2_vm,Generated,tpuv2,false,tpuv2.ResourceTpuV2Vm,google-beta/provider/provider_mmv1_resources.go:1644
google_transcoder_job,Generated,transcoder,false,transcoder.ResourceTranscoderJob,google-beta/provider/provider_mmv1_resources.go:1645
google_transcoder_job_template,Generated,transcoder,false,transcoder.ResourceTranscoderJobTemplate,google-beta/provider/provider_mmv1_resources.go:1646
google_vertex_ai_cache_config,Generated,vertexai,false,vertexai.ResourceVertexAICacheConfig,google-beta/provider/provider_mmv1_resources.go:1647
google_vertex_ai_dataset,Generated,vertexai,false,vertexai.ResourceVertexAIDataset,google-beta/provider/provider_mmv1_resources.go:1648
google_vertex_ai_deployment_resource_pool,Generated,vertexai,false,vertexai.ResourceVertexAIDeploymentResourcePool,google-beta/provider/provider_mmv1_resources.go:1649
google_vertex_ai_endpoint,Generated,vertexai,false,vertexai.ResourceVertexAIEndpoint,google-beta/provider/provider_mmv1_resources.go:1650
google_vertex_ai_endpoint_iam_binding,Generated,vertexai,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1651
google_vertex_ai_endpoint_iam_member,Generated,vertexai,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1652
google_vertex_ai_endpoint_iam_policy,Generated,vertexai,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1653
google_vertex_ai_endpoint_with_model_garden_deployment,Generated,vertexai,false,vertexai.ResourceVertexAIEndpointWithModelGardenDeployment,google-beta/provider/provider_mmv1_resources.go:1654
google_vertex_ai_feature_group,Generated,vertexai,false,vertexai.ResourceVertexAIFeatureGroup,google-beta/provider/provider_mmv1_resources.go:1655
google_vertex_ai_feature_group_iam_binding,Generated,vertexai,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1656
google_vertex_ai_feature_group_iam_member,Generated,vertexai,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1657
google_vertex_ai_feature_group_iam_policy,Generated,vertexai,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1658
google_vertex_ai_feature_group_feature,Generated,vertexai,false,vertexai.ResourceVertexAIFeatureGroupFeature,google-beta/provider/provider_mmv1_resources.go:1659
google_vertex_ai_feature_online_store,Generated,vertexai,false,vertexai.ResourceVertexAIFeatureOnlineStore,google-beta/provider/provider_mmv1_resources.go:1660
google_vertex_ai_feature_online_store_iam_binding,Generated,vertexai,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1661
google_vertex_ai_feature_online_store_iam_member,Generated,vertexai,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1662
google_vertex_ai_feature_online_store_iam_policy,Generated,vertexai,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1663
google_vertex_ai_feature_online_store_featureview,Generated,vertexai,false,vertexai.ResourceVertexAIFeatureOnlineStoreFeatureview,google-beta/provider/provider_mmv1_resources.go:1664
google_vertex_ai_feature_online_store_featureview_iam_binding,Generated,vertexai,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1665
google_vertex_ai_feature_online_store_featureview_iam_member,Generated,vertexai,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1666
google_vertex_ai_feature_online_store_featureview_iam_policy,Generated,vertexai,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1667
google_vertex_ai_featurestore,Generated,vertexai,false,vertexai.ResourceVertexAIFeaturestore,google-beta/provider/provider_mmv1_resources.go:1668
google_vertex_ai_featurestore_iam_binding,Generated,vertexai,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1669
google_vertex_ai_featurestore_iam_member,Generated,vertexai,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1670
google_vertex_ai_featurestore_iam_policy,Generated,vertexai,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1671
google_vertex_ai_featurestore_entitytype,Generated,vertexai,false,vertexai.ResourceVertexAIFeaturestoreEntitytype,google-beta/provider/provider_mmv1_resources.go:1672
google_vertex_ai_featurestore_entitytype_iam_binding,Generated,vertexai,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1673
google_vertex_ai_featurestore_entitytype_iam_member,Generated,vertexai,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1674
google_vertex_ai_featurestore_entitytype_iam_policy,Generated,vertexai,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1675
google_vertex_ai_featurestore_entitytype_feature,Generated,vertexai,false,vertexai.ResourceVertexAIFeaturestoreEntitytypeFeature,google-beta/provider/provider_mmv1_resources.go:1676
google_vertex_ai_index,Generated,vertexai,false,vertexai.ResourceVertexAIIndex,google-beta/provider/provider_mmv1_resources.go:1677
google_vertex_ai_index_endpoint,Generated,vertexai,false,vertexai.ResourceVertexAIIndexEndpoint,google-beta/provider/provider_mmv1_resources.go:1678
google_vertex_ai_index_endpoint_deployed_index,Generated,vertexai,false,vertexai.ResourceVertexAIIndexEndpointDeployedIndex,google-beta/provider/provider_mmv1_resources.go:1679
google_vertex_ai_metadata_store,Generated,vertexai,false,vertexai.ResourceVertexAIMetadataStore,google-beta/provider/provider_mmv1_resources.go:1680
google_vertex_ai_rag_engine_config,Generated,vertexai,false,vertexai.ResourceVertexAIRagEngineConfig,google-beta/provider/provider_mmv1_resources.go:1681
google_vertex_ai_reasoning_engine,Generated,vertexai,false,vertexai.ResourceVertexAIReasoningEngine,google-beta/provider/provider_mmv1_resources.go:1682
google_vertex_ai_tensorboard,Generated,vertexai,false,vertexai.ResourceVertexAITensorboard,google-beta/provider/provider_mmv1_resources.go:1683
google_vmwareengine_cluster,Generated,vmwareengine,false,vmwareengine.ResourceVmwareengineCluster,google-beta/provider/provider_mmv1_resources.go:1684
google_vmwareengine_external_access_rule,Generated,vmwareengine,false,vmwareengine.ResourceVmwareengineExternalAccessRule,google-beta/provider/provider_mmv1_resources.go:1685
google_vmwareengine_external_address,Generated,vmwareengine,false,vmwareengine.ResourceVmwareengineExternalAddress,google-beta/provider/provider_mmv1_resources.go:1686
google_vmwareengine_network,Generated,vmwareengine,false,vmwareengine.ResourceVmwareengineNetwork,google-beta/provider/provider_mmv1_resources.go:1687
google_vmwareengine_network_peering,Generated,vmwareengine,false,vmwareengine.ResourceVmwareengineNetworkPeering,google-beta/provider/provider_mmv1_resources.go:1688
google_vmwareengine_network_policy,Generated,vmwareengine,false,vmwareengine.ResourceVmwareengineNetworkPolicy,google-beta/provider/provider_mmv1_resources.go:1689
google_vmwareengine_private_cloud,Generated,vmwareengine,false,vmwareengine.ResourceVmwareenginePrivateCloud,google-beta/provider/provider_mmv1_resources.go:1690
google_vmwareengine_subnet,Generated,vmwareengine,false,vmwareengine.ResourceVmwareengineSubnet,google-beta/provider/provider_mmv1_resources.go:1691
google_vpc_access_connector,Generated,vpcaccess,false,vpcaccess.ResourceVPCAccessConnector,google-beta/provider/provider_mmv1_resources.go:1692
google_workbench_instance,Generated,workbench,false,workbench.ResourceWorkbenchInstance,google-beta/provider/provider_mmv1_resources.go:1693
google_workbench_instance_iam_binding,Generated,workbench,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1694
google_workbench_instance_iam_member,Generated,workbench,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1695
google_workbench_instance_iam_policy,Generated,workbench,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1696
google_workflows_workflow,Generated,workflows,false,workflows.ResourceWorkflowsWorkflow,google-beta/provider/provider_mmv1_resources.go:1697
google_workstations_workstation,Generated,workstations,false,workstations.ResourceWorkstationsWorkstation,google-beta/provider/provider_mmv1_resources.go:1698
google_workstations_workstation_iam_binding,Generated,workstations,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1699
google_workstations_workstation_iam_member,Generated,workstations,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1700
google_workstations_workstation_iam_policy,Generated,workstations,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1701
google_workstations_workstation_cluster,Generated,workstations,false,workstations.ResourceWorkstationsWorkstationCluster,google-beta/provider/provider_mmv1_resources.go:1702
google_workstations_workstation_config,Generated,workstations,false,workstations.ResourceWorkstationsWorkstationConfig,google-beta/provider/provider_mmv1_resources.go:1703
google_workstations_workstation_config_iam_binding,Generated,workstations,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1704
google_workstations_workstation_config_iam_member,Generated,workstations,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1705
google_workstations_workstation_config_iam_policy,Generated,workstations,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1706
google_app_engine_application,Handwritten,appengine,false,appengine.ResourceAppEngineApplication,google-beta/provider/provider_mmv1_resources.go:1711
google_apigee_api,Handwritten,apigee,false,apigee.ResourceApigeeApi,google-beta/provider/provider_mmv1_resources.go:1712
google_apigee_sharedflow,Handwritten,apigee,false,apigee.ResourceApigeeSharedFlow,google-beta/provider/provider_mmv1_resources.go:1713
google_apigee_sharedflow_deployment,Handwritten,apigee,false,apigee.ResourceApigeeSharedFlowDeployment,google-beta/provider/provider_mmv1_resources.go:1714
google_apigee_flowhook,Handwritten,apigee,false,apigee.ResourceApigeeFlowhook,google-beta/provider/provider_mmv1_resources.go:1715
google_apigee_keystores_aliases_pkcs12,Handwritten,apigee,false,apigee.ResourceApigeeKeystoresAliasesPkcs12,google-beta/provider/provider_mmv1_resources.go:1716
google_bigquery_table,Handwritten,bigquery,false,bigquery.ResourceBigQueryTable,google-beta/provider/provider_mmv1_resources.go:1717
google_bigtable_gc_policy,Handwritten,bigtable,false,bigtable.ResourceBigtableGCPolicy,google-beta/provider/provider_mmv1_resources.go:1718
google_bigtable_instance,Handwritten,bigtable,false,bigtable.ResourceBigtableInstance,google-beta/provider/provider_mmv1_resources.go:1719
google_bigtable_table,Handwritten,bigtable,false,bigtable.ResourceBigtableTable,google-beta/provider/provider_mmv1_resources.go:1720
google_bigtable_authorized_view,Handwritten,bigtable,false,bigtable.ResourceBigtableAuthorizedView,google-beta/provider/provider_mmv1_resources.go:1721
google_billing_subaccount,Handwritten,resourcemanager,false,resourcemanager.ResourceBillingSubaccount,google-beta/provider/provider_mmv1_resources.go:1722
google_cloudfunctions_function,Handwritten,cloudfunctions,false,cloudfunctions.ResourceCloudFunctionsFunction,google-beta/provider/provider_mmv1_resources.go:1723
google_composer_environment,Handwritten,composer,false,composer.ResourceComposerEnvironment,google-beta/provider/provider_mmv1_resources.go:1724
google_composer_user_workloads_secret,Handwritten,composer,false,composer.ResourceComposerUserWorkloadsSecret,google-beta/provider/provider_mmv1_resources.go:1725
google_compute_attached_disk,Handwritten,compute,false,compute.ResourceComputeAttachedDisk,google-beta/provider/provider_mmv1_resources.go:1726
google_compute_instance,Handwritten,compute,false,compute.ResourceComputeInstance,google-beta/provider/provider_mmv1_resources.go:1727
google_compute_disk_async_replication,Handwritten,compute,false,compute.ResourceComputeDiskAsyncReplication,google-beta/provider/provider_mmv1_resources.go:1728
google_compute_router_peer,Handwritten,compute,false,compute.ResourceComputeRouterBgpPeer,google-beta/provider/provider_mmv1_resources.go:1729
google_compute_instance_from_machine_image,Handwritten,compute,false,compute.ResourceComputeInstanceFromMachineImage,google-beta/provider/provider_mmv1_resources.go:1730
google_compute_instance_from_template,Handwritten,compute,false,compute.ResourceComputeInstanceFromTemplate,google-beta/provider/provider_mmv1_resources.go:1731
google_compute_instance_group,Handwritten,compute,false,compute.ResourceComputeInstanceGroup,google-beta/provider/provider_mmv1_resources.go:1732
google_compute_instance_group_manager,Handwritten,compute,false,compute.ResourceComputeInstanceGroupManager,google-beta/provider/provider_mmv1_resources.go:1733
google_compute_instance_template,Handwritten,compute,false,compute.ResourceComputeInstanceTemplate,google-beta/provider/provider_mmv1_resources.go:1734
google_compute_network_peering,Handwritten,compute,false,compute.ResourceComputeNetworkPeering,google-beta/provider/provider_mmv1_resources.go:1735
google_compute_project_default_network_tier,Handwritten,compute,false,compute.ResourceComputeProjectDefaultNetworkTier,google-beta/provider/provider_mmv1_resources.go:1736
google_compute_project_metadata,Handwritten,compute,false,compute.ResourceComputeProjectMetadata,google-beta/provider/provider_mmv1_resources.go:1737
google_compute_project_metadata_item,Handwritten,compute,false,compute.ResourceComputeProjectMetadataItem,google-beta/provider/provider_mmv1_resources.go:1738
google_compute_region_instance_group_manager,Handwritten,compute,false,compute.ResourceComputeRegionInstanceGroupManager,google-beta/provider/provider_mmv1_resources.go:1739
google_compute_region_instance_template,Handwritten,compute,false,compute.ResourceComputeRegionInstanceTemplate,google-beta/provider/provider_mmv1_resources.go:1740
google_compute_router_interface,Handwritten,compute,false,compute.ResourceComputeRouterInterface,google-beta/provider/provider_mmv1_resources.go:1741
google_compute_security_policy,Handwritten,compute,false,compute.ResourceComputeSecurityPolicy,google-beta/provider/provider_mmv1_resources.go:1742
google_compute_shared_vpc_host_project,Handwritten,compute,false,compute.ResourceComputeSharedVpcHostProject,google-beta/provider/provider_mmv1_resources.go:1743
